date, s2, s1
Sat Jan 30 06:08:02 2021,6.939,6.733

Sat Jan 30 06:08:45 2021,6.940,6.730

Sat Jan 30 06:09:28 2021,6.939,6.728

Sat Jan 30 06:10:11 2021,6.938,6.730

Sat Jan 30 06:10:54 2021,6.936,6.732

Sat Jan 30 06:11:36 2021,6.935,6.731

Sat Jan 30 06:12:19 2021,6.937,6.729

Sat Jan 30 06:13:02 2021,6.938,6.729

Sat Jan 30 06:13:45 2021,6.938,6.730

Sat Jan 30 06:14:28 2021,6.939,6.730

Sat Jan 30 06:15:11 2021,6.938,6.732

Sat Jan 30 06:15:54 2021,6.938,6.730

Sat Jan 30 06:16:37 2021,6.939,6.732

Sat Jan 30 06:17:20 2021,6.938,6.734

Sat Jan 30 06:18:03 2021,6.939,6.736

Sat Jan 30 06:18:46 2021,6.937,6.735

Sat Jan 30 06:19:29 2021,6.939,6.739

Sat Jan 30 06:20:11 2021,6.936,6.741

Sat Jan 30 06:20:54 2021,6.938,6.741

Sat Jan 30 06:21:37 2021,6.937,6.743

Sat Jan 30 06:22:20 2021,6.939,6.744

Sat Jan 30 06:23:03 2021,6.939,6.746

Sat Jan 30 06:23:46 2021,6.938,6.746

Sat Jan 30 06:24:29 2021,6.938,6.748

Sat Jan 30 06:25:12 2021,6.938,6.746

Sat Jan 30 06:25:55 2021,6.936,6.744

Sat Jan 30 06:26:38 2021,6.934,6.745

Sat Jan 30 06:27:21 2021,6.933,6.746

Sat Jan 30 06:28:04 2021,6.931,6.747

Sat Jan 30 06:28:47 2021,6.932,6.746

Sat Jan 30 06:29:29 2021,6.933,6.743

Sat Jan 30 06:30:12 2021,6.933,6.746

Sat Jan 30 06:30:55 2021,6.932,6.745

Sat Jan 30 06:31:38 2021,6.933,6.745

Sat Jan 30 06:32:21 2021,6.932,6.743

Sat Jan 30 06:33:04 2021,6.929,6.746

Sat Jan 30 06:33:47 2021,6.932,6.745

Sat Jan 30 06:34:30 2021,6.931,6.744

Sat Jan 30 06:35:13 2021,6.931,6.745

Sat Jan 30 06:35:56 2021,6.929,6.745

Sat Jan 30 06:36:39 2021,6.931,6.745

Sat Jan 30 06:37:22 2021,6.930,6.744

Sat Jan 30 06:38:05 2021,6.931,6.746

Sat Jan 30 06:38:48 2021,6.933,6.745

Sat Jan 30 06:39:31 2021,6.931,6.743

Sat Jan 30 06:40:14 2021,6.930,6.744

Sat Jan 30 06:40:57 2021,6.928,6.746

Sat Jan 30 06:41:39 2021,6.931,6.743

Sat Jan 30 06:42:22 2021,6.930,6.744

Sat Jan 30 06:43:05 2021,6.929,6.745

Sat Jan 30 06:43:48 2021,6.927,6.745

Sat Jan 30 06:44:31 2021,6.927,6.745

Sat Jan 30 06:45:14 2021,6.927,6.746

Sat Jan 30 06:45:57 2021,6.928,6.746

Sat Jan 30 06:46:40 2021,6.925,6.747

Sat Jan 30 06:47:23 2021,6.924,6.746

Sat Jan 30 06:48:06 2021,6.927,6.746

Sat Jan 30 06:48:49 2021,6.924,6.746

Sat Jan 30 06:49:32 2021,6.927,6.748

Sat Jan 30 06:50:15 2021,6.925,6.746

Sat Jan 30 06:50:58 2021,6.924,6.749

Sat Jan 30 06:51:41 2021,6.926,6.746

Sat Jan 30 06:52:24 2021,6.925,6.748

Sat Jan 30 06:53:07 2021,6.923,6.748

Sat Jan 30 06:53:50 2021,6.922,6.747

Sat Jan 30 06:54:33 2021,6.922,6.746

Sat Jan 30 06:55:15 2021,6.922,6.748

Sat Jan 30 06:55:58 2021,6.920,6.750

Sat Jan 30 06:56:41 2021,6.920,6.749

Sat Jan 30 06:57:24 2021,6.919,6.749

Sat Jan 30 06:58:07 2021,6.918,6.748

Sat Jan 30 06:58:50 2021,6.918,6.749

Sat Jan 30 06:59:33 2021,6.917,6.752

Sat Jan 30 07:00:16 2021,6.917,6.749

Sat Jan 30 07:00:59 2021,6.917,6.750

Sat Jan 30 07:01:42 2021,6.917,6.749

Sat Jan 30 07:02:25 2021,6.917,6.748

Sat Jan 30 07:03:08 2021,6.915,6.753

Sat Jan 30 07:03:51 2021,6.913,6.752

Sat Jan 30 07:04:34 2021,6.913,6.746

Sat Jan 30 07:05:17 2021,6.913,6.752

Sat Jan 30 07:06:00 2021,6.913,6.753

Sat Jan 30 07:06:43 2021,6.912,6.751

Sat Jan 30 07:07:26 2021,6.911,6.749

Sat Jan 30 07:08:09 2021,6.912,6.749

Sat Jan 30 07:08:52 2021,6.909,6.751

Sat Jan 30 07:09:35 2021,6.910,6.752

Sat Jan 30 07:10:18 2021,6.913,6.751

Sat Jan 30 07:11:01 2021,6.910,6.752

Sat Jan 30 07:11:44 2021,6.907,6.749

Sat Jan 30 07:12:26 2021,6.911,6.750

Sat Jan 30 07:13:09 2021,6.909,6.748

Sat Jan 30 07:13:52 2021,6.908,6.750

Sat Jan 30 07:14:35 2021,6.908,6.750

Sat Jan 30 07:15:18 2021,6.908,6.749

Sat Jan 30 07:16:01 2021,6.909,6.751

Sat Jan 30 07:16:44 2021,6.905,6.750

Sat Jan 30 07:17:27 2021,6.907,6.749

Sat Jan 30 07:18:10 2021,6.906,6.750

Sat Jan 30 07:18:53 2021,6.906,6.749

Sat Jan 30 07:19:36 2021,6.905,6.749

Sat Jan 30 07:20:19 2021,6.906,6.748

Sat Jan 30 07:21:02 2021,6.904,6.752

Sat Jan 30 07:21:45 2021,6.904,6.749

Sat Jan 30 07:22:28 2021,6.902,6.751

Sat Jan 30 07:23:11 2021,6.902,6.750

Sat Jan 30 07:23:54 2021,6.904,6.750

Sat Jan 30 07:24:37 2021,6.903,6.751

Sat Jan 30 07:25:20 2021,6.903,6.749

Sat Jan 30 07:26:03 2021,6.904,6.753

Sat Jan 30 07:26:45 2021,6.904,6.750

Sat Jan 30 07:27:28 2021,6.903,6.750

Sat Jan 30 07:28:11 2021,6.903,6.751

Sat Jan 30 07:28:54 2021,6.904,6.749

Sat Jan 30 07:29:37 2021,6.902,6.752

Sat Jan 30 07:30:20 2021,6.901,6.750

Sat Jan 30 07:31:03 2021,6.900,6.749

Sat Jan 30 07:31:46 2021,6.901,6.751

Sat Jan 30 07:32:29 2021,6.900,6.750

Sat Jan 30 07:33:12 2021,6.900,6.750

Sat Jan 30 07:33:55 2021,6.900,6.747

Sat Jan 30 07:34:38 2021,6.899,6.749

Sat Jan 30 07:35:21 2021,6.901,6.749

Sat Jan 30 07:36:04 2021,6.900,6.752

Sat Jan 30 07:36:47 2021,6.900,6.751

Sat Jan 30 07:37:30 2021,6.900,6.749

Sat Jan 30 07:38:13 2021,6.900,6.752

Sat Jan 30 07:38:56 2021,6.899,6.750

Sat Jan 30 07:39:39 2021,6.901,6.750

Sat Jan 30 07:40:22 2021,6.900,6.757

Sat Jan 30 07:41:05 2021,6.900,6.749

Sat Jan 30 07:41:48 2021,6.898,6.752

Sat Jan 30 07:42:30 2021,6.900,6.755

Sat Jan 30 07:43:13 2021,6.899,6.752

Sat Jan 30 07:43:56 2021,6.901,6.754

Sat Jan 30 07:44:39 2021,6.902,6.753

Sat Jan 30 07:45:22 2021,6.901,6.751

Sat Jan 30 07:46:05 2021,6.902,6.754

Sat Jan 30 07:46:48 2021,6.900,6.749

Sat Jan 30 07:47:31 2021,6.901,6.758

Sat Jan 30 07:48:14 2021,6.900,6.754

Sat Jan 30 07:48:57 2021,6.898,6.754

Sat Jan 30 07:49:40 2021,6.902,6.753

Sat Jan 30 07:50:23 2021,6.902,6.755

Sat Jan 30 07:51:06 2021,6.899,6.752

Sat Jan 30 07:51:49 2021,6.900,6.753

Sat Jan 30 07:52:32 2021,6.902,6.753

Sat Jan 30 07:53:15 2021,6.900,6.754

Sat Jan 30 07:53:58 2021,6.900,6.751

Sat Jan 30 07:54:41 2021,6.902,6.758

Sat Jan 30 07:55:24 2021,6.901,6.753

Sat Jan 30 07:56:07 2021,6.901,6.752

Sat Jan 30 07:56:50 2021,6.902,6.752

Sat Jan 30 07:57:33 2021,6.902,6.753

Sat Jan 30 07:58:15 2021,6.899,6.751

Sat Jan 30 07:58:58 2021,6.901,6.752

Sat Jan 30 07:59:41 2021,6.901,6.755

Sat Jan 30 08:00:24 2021,6.899,6.754

Sat Jan 30 08:01:07 2021,6.900,6.755

Sat Jan 30 08:01:50 2021,6.899,6.751

Sat Jan 30 08:02:33 2021,6.900,6.753

Sat Jan 30 08:03:16 2021,6.900,6.756

Sat Jan 30 08:03:59 2021,6.900,6.756

Sat Jan 30 08:04:42 2021,6.898,6.755

Sat Jan 30 08:05:25 2021,6.897,6.758

Sat Jan 30 08:06:08 2021,6.900,6.762

Sat Jan 30 08:06:51 2021,6.900,6.761

Sat Jan 30 08:07:34 2021,6.896,6.766

Sat Jan 30 08:08:17 2021,6.897,6.764

Sat Jan 30 08:09:00 2021,6.896,6.766

Sat Jan 30 08:09:43 2021,6.897,6.771

Sat Jan 30 08:10:26 2021,6.895,6.767

Sat Jan 30 08:11:09 2021,6.896,6.766

Sat Jan 30 08:11:52 2021,6.896,6.770

Sat Jan 30 08:12:35 2021,6.899,6.769

Sat Jan 30 08:13:17 2021,6.896,6.766

Sat Jan 30 08:14:00 2021,6.898,6.771

Sat Jan 30 08:14:43 2021,6.899,6.770

Sat Jan 30 08:15:26 2021,6.894,6.772

Sat Jan 30 08:16:09 2021,6.894,6.775

Sat Jan 30 08:16:52 2021,6.894,6.771

Sat Jan 30 08:17:35 2021,6.893,6.773

Sat Jan 30 08:18:18 2021,6.896,6.770

Sat Jan 30 08:19:01 2021,6.894,6.772

Sat Jan 30 08:19:44 2021,6.894,6.769

Sat Jan 30 08:20:27 2021,6.893,6.770

Sat Jan 30 08:21:10 2021,6.894,6.773

Sat Jan 30 08:21:53 2021,6.894,6.771

Sat Jan 30 08:22:36 2021,6.897,6.775

Sat Jan 30 08:23:19 2021,6.893,6.775

Sat Jan 30 08:24:02 2021,6.897,6.776

Sat Jan 30 08:24:45 2021,6.895,6.782

Sat Jan 30 08:25:28 2021,6.894,6.783

Sat Jan 30 08:26:11 2021,6.894,6.781

Sat Jan 30 08:26:53 2021,6.894,6.778

Sat Jan 30 08:27:36 2021,6.893,6.775

Sat Jan 30 08:28:19 2021,6.894,6.774

Sat Jan 30 08:29:02 2021,6.893,6.774

Sat Jan 30 08:29:45 2021,6.893,6.772

Sat Jan 30 08:30:28 2021,6.893,6.772

Sat Jan 30 08:31:11 2021,6.898,6.775

Sat Jan 30 08:31:54 2021,6.894,6.776

Sat Jan 30 08:32:37 2021,6.894,6.776

Sat Jan 30 08:33:20 2021,6.894,6.776

Sat Jan 30 08:34:03 2021,6.894,6.776

Sat Jan 30 08:34:46 2021,6.896,6.777

Sat Jan 30 08:35:29 2021,6.899,6.772

Sat Jan 30 08:36:12 2021,6.895,6.774

Sat Jan 30 08:36:55 2021,6.893,6.778

Sat Jan 30 08:37:38 2021,6.896,6.779

Sat Jan 30 08:38:21 2021,6.895,6.780

Sat Jan 30 08:39:04 2021,6.895,6.779

Sat Jan 30 08:39:47 2021,6.896,6.777

Sat Jan 30 08:40:30 2021,6.896,6.775

Sat Jan 30 08:41:13 2021,6.897,6.774

Sat Jan 30 08:41:55 2021,6.896,6.775

Sat Jan 30 08:42:38 2021,6.895,6.779

Sat Jan 30 08:43:21 2021,6.896,6.779

Sat Jan 30 08:44:04 2021,6.894,6.782

Sat Jan 30 08:44:47 2021,6.895,6.776

Sat Jan 30 08:45:30 2021,6.895,6.777

Sat Jan 30 08:46:13 2021,6.896,6.775

Sat Jan 30 08:46:56 2021,6.897,6.776

Sat Jan 30 08:47:39 2021,6.895,6.780

Sat Jan 30 08:48:22 2021,6.896,6.782

Sat Jan 30 08:49:05 2021,6.896,6.779

Sat Jan 30 08:49:48 2021,6.894,6.777

Sat Jan 30 08:50:31 2021,6.896,6.774

Sat Jan 30 08:51:14 2021,6.895,6.771

Sat Jan 30 08:51:57 2021,6.896,6.769

Sat Jan 30 08:52:40 2021,6.895,6.767

Sat Jan 30 08:53:23 2021,6.896,6.772

Sat Jan 30 08:54:06 2021,6.897,6.766

Sat Jan 30 08:54:49 2021,6.896,6.769

Sat Jan 30 08:55:31 2021,6.896,6.766

Sat Jan 30 08:56:14 2021,6.896,6.762

Sat Jan 30 08:56:57 2021,6.895,6.767

Sat Jan 30 08:57:40 2021,6.896,6.768

Sat Jan 30 08:58:23 2021,6.896,6.767

Sat Jan 30 08:59:06 2021,6.898,6.765

Sat Jan 30 08:59:49 2021,6.899,6.766

Sat Jan 30 09:00:32 2021,6.899,6.765

Sat Jan 30 09:01:15 2021,6.900,6.765

Sat Jan 30 09:01:58 2021,6.898,6.763

Sat Jan 30 09:02:41 2021,6.899,6.761

Sat Jan 30 09:03:24 2021,6.896,6.761

Sat Jan 30 09:04:07 2021,6.897,6.762

Sat Jan 30 09:04:50 2021,6.899,6.760

Sat Jan 30 09:05:33 2021,6.899,6.762

Sat Jan 30 09:06:16 2021,6.900,6.762

Sat Jan 30 09:06:59 2021,6.897,6.761

Sat Jan 30 09:07:42 2021,6.899,6.760

Sat Jan 30 09:08:24 2021,6.897,6.765

Sat Jan 30 09:09:07 2021,6.900,6.763

Sat Jan 30 09:09:50 2021,6.900,6.766

Sat Jan 30 09:10:33 2021,6.900,6.761

Sat Jan 30 09:11:16 2021,6.900,6.760

Sat Jan 30 09:11:59 2021,6.900,6.761

Sat Jan 30 09:12:42 2021,6.901,6.761

Sat Jan 30 09:13:25 2021,6.900,6.762

Sat Jan 30 09:14:08 2021,6.903,6.764

Sat Jan 30 09:14:51 2021,6.900,6.762

Sat Jan 30 09:15:34 2021,6.899,6.762

Sat Jan 30 09:16:17 2021,6.899,6.765

Sat Jan 30 09:17:00 2021,6.902,6.763

Sat Jan 30 09:17:43 2021,6.900,6.765

Sat Jan 30 09:18:26 2021,6.902,6.769

Sat Jan 30 09:19:09 2021,6.901,6.764

Sat Jan 30 09:19:52 2021,6.903,6.761

Sat Jan 30 09:20:35 2021,6.901,6.760

Sat Jan 30 09:21:18 2021,6.902,6.761

Sat Jan 30 09:22:00 2021,6.902,6.765

Sat Jan 30 09:22:43 2021,6.902,6.767

Sat Jan 30 09:23:26 2021,6.903,6.763

Sat Jan 30 09:24:09 2021,6.902,6.767

Sat Jan 30 09:24:52 2021,6.903,6.768

Sat Jan 30 09:25:35 2021,6.905,6.764

Sat Jan 30 09:26:18 2021,6.905,6.767

Sat Jan 30 09:27:01 2021,6.905,6.765

Sat Jan 30 09:27:44 2021,6.903,6.766

Sat Jan 30 09:28:27 2021,6.904,6.764

Sat Jan 30 09:29:10 2021,6.905,6.766

Sat Jan 30 09:29:53 2021,6.903,6.767

Sat Jan 30 09:30:36 2021,6.904,6.765

Sat Jan 30 09:31:19 2021,6.903,6.765

Sat Jan 30 09:32:02 2021,6.903,6.764

Sat Jan 30 09:32:45 2021,6.903,6.764

Sat Jan 30 09:33:28 2021,6.904,6.765

Sat Jan 30 09:34:11 2021,6.905,6.765

Sat Jan 30 09:34:54 2021,6.906,6.766

Sat Jan 30 09:35:37 2021,6.906,6.763

Sat Jan 30 09:36:19 2021,6.907,6.760

Sat Jan 30 09:37:02 2021,6.905,6.767

Sat Jan 30 09:37:45 2021,6.906,6.763

Sat Jan 30 09:38:28 2021,6.905,6.763

Sat Jan 30 09:39:11 2021,6.905,6.765

Sat Jan 30 09:39:54 2021,6.903,6.767

Sat Jan 30 09:40:37 2021,6.905,6.765

Sat Jan 30 09:41:20 2021,6.905,6.761

Sat Jan 30 09:42:03 2021,6.905,6.769

Sat Jan 30 09:42:46 2021,6.905,6.765

Sat Jan 30 09:43:29 2021,6.905,6.767

Sat Jan 30 09:44:12 2021,6.907,6.765

Sat Jan 30 09:44:55 2021,6.907,6.767

Sat Jan 30 09:45:38 2021,6.908,6.769

Sat Jan 30 09:46:21 2021,6.906,6.765

Sat Jan 30 09:47:04 2021,6.906,6.761

Sat Jan 30 09:47:47 2021,6.907,6.764

Sat Jan 30 09:48:30 2021,6.907,6.766

Sat Jan 30 09:49:13 2021,6.905,6.767

Sat Jan 30 09:49:55 2021,6.907,6.768

Sat Jan 30 09:50:38 2021,6.907,6.769

Sat Jan 30 09:51:21 2021,6.907,6.765

Sat Jan 30 09:52:04 2021,6.908,6.772

Sat Jan 30 09:52:47 2021,6.908,6.768

Sat Jan 30 09:53:30 2021,6.910,6.770

Sat Jan 30 09:54:13 2021,6.910,6.770

Sat Jan 30 09:54:56 2021,6.908,6.767

Sat Jan 30 09:55:39 2021,6.907,6.767

Sat Jan 30 09:56:22 2021,6.908,6.770

Sat Jan 30 09:57:05 2021,6.907,6.767

Sat Jan 30 09:57:48 2021,6.906,6.769

Sat Jan 30 09:58:31 2021,6.909,6.769

Sat Jan 30 09:59:14 2021,6.906,6.769

Sat Jan 30 09:59:57 2021,6.907,6.771

Sat Jan 30 10:00:40 2021,6.907,6.771

Sat Jan 30 10:01:23 2021,6.912,6.769

Sat Jan 30 10:02:06 2021,6.909,6.771

Sat Jan 30 10:02:49 2021,6.908,6.774

Sat Jan 30 10:03:32 2021,6.909,6.774

Sat Jan 30 10:04:15 2021,6.910,6.772

Sat Jan 30 10:04:58 2021,6.910,6.774

Sat Jan 30 10:05:41 2021,6.906,6.771

Sat Jan 30 10:06:23 2021,6.910,6.771

Sat Jan 30 10:07:06 2021,6.912,6.770

Sat Jan 30 10:07:49 2021,6.911,6.773

Sat Jan 30 10:08:32 2021,6.910,6.767

Sat Jan 30 10:09:15 2021,6.911,6.774

Sat Jan 30 10:09:58 2021,6.911,6.773

Sat Jan 30 10:10:41 2021,6.910,6.774

Sat Jan 30 10:11:24 2021,6.908,6.767

Sat Jan 30 10:12:07 2021,6.909,6.773

Sat Jan 30 10:12:50 2021,6.911,6.773

Sat Jan 30 10:13:33 2021,6.912,6.772

Sat Jan 30 10:14:16 2021,6.910,6.772

Sat Jan 30 10:14:59 2021,6.912,6.773

Sat Jan 30 10:15:42 2021,6.910,6.772

Sat Jan 30 10:16:25 2021,6.910,6.775

Sat Jan 30 10:17:08 2021,6.909,6.775

Sat Jan 30 10:17:51 2021,6.908,6.774

Sat Jan 30 10:18:34 2021,6.911,6.770

Sat Jan 30 10:19:17 2021,6.911,6.774

Sat Jan 30 10:20:00 2021,6.911,6.780

Sat Jan 30 10:20:43 2021,6.911,6.774

Sat Jan 30 10:21:26 2021,6.912,6.776

Sat Jan 30 10:22:09 2021,6.913,6.774

Sat Jan 30 10:22:52 2021,6.911,6.778

Sat Jan 30 10:23:34 2021,6.914,6.774

Sat Jan 30 10:24:17 2021,6.913,6.772

Sat Jan 30 10:25:00 2021,6.911,6.773

Sat Jan 30 10:25:43 2021,6.913,6.773

Sat Jan 30 10:26:26 2021,6.914,6.776

Sat Jan 30 10:27:09 2021,6.911,6.776

Sat Jan 30 10:27:52 2021,6.910,6.775

Sat Jan 30 10:28:35 2021,6.909,6.777

Sat Jan 30 10:29:18 2021,6.911,6.777

Sat Jan 30 10:30:01 2021,6.911,6.777

Sat Jan 30 10:30:44 2021,6.911,6.775

Sat Jan 30 10:31:27 2021,6.914,6.777

Sat Jan 30 10:32:10 2021,6.913,6.776

Sat Jan 30 10:32:53 2021,6.913,6.780

Sat Jan 30 10:33:36 2021,6.913,6.780

Sat Jan 30 10:34:19 2021,6.914,6.782

Sat Jan 30 10:35:02 2021,6.915,6.781

Sat Jan 30 10:35:45 2021,6.913,6.775

Sat Jan 30 10:36:28 2021,6.914,6.782

Sat Jan 30 10:37:11 2021,6.911,6.777

Sat Jan 30 10:37:53 2021,6.914,6.781

Sat Jan 30 10:38:36 2021,6.913,6.780

Sat Jan 30 10:39:19 2021,6.914,6.780

Sat Jan 30 10:40:02 2021,6.914,6.779

Sat Jan 30 10:40:45 2021,6.913,6.777

Sat Jan 30 10:41:28 2021,6.913,6.781

Sat Jan 30 10:42:11 2021,6.913,6.781

Sat Jan 30 10:42:54 2021,6.914,6.781

Sat Jan 30 10:43:37 2021,6.910,6.782

Sat Jan 30 10:44:20 2021,6.910,6.780

Sat Jan 30 10:45:03 2021,6.911,6.781

Sat Jan 30 10:45:46 2021,6.913,6.777

Sat Jan 30 10:46:29 2021,6.914,6.778

Sat Jan 30 10:47:12 2021,6.914,6.784

Sat Jan 30 10:47:55 2021,6.913,6.785

Sat Jan 30 10:48:38 2021,6.917,6.782

Sat Jan 30 10:49:21 2021,6.913,6.789

Sat Jan 30 10:50:04 2021,6.913,6.780

Sat Jan 30 10:50:47 2021,6.913,6.780

Sat Jan 30 10:51:30 2021,6.914,6.780

Sat Jan 30 10:52:13 2021,6.916,6.779

Sat Jan 30 10:52:55 2021,6.914,6.781

Sat Jan 30 10:53:38 2021,6.916,6.784

Sat Jan 30 10:54:21 2021,6.916,6.786

Sat Jan 30 10:55:04 2021,6.915,6.783

Sat Jan 30 10:55:47 2021,6.918,6.784

Sat Jan 30 10:56:30 2021,6.918,6.784

Sat Jan 30 10:57:13 2021,6.917,6.785

Sat Jan 30 10:57:56 2021,6.916,6.788

Sat Jan 30 10:58:39 2021,6.913,6.786

Sat Jan 30 10:59:22 2021,6.914,6.788

Sat Jan 30 11:00:05 2021,6.916,6.786

Sat Jan 30 11:00:48 2021,6.917,6.786

Sat Jan 30 11:01:31 2021,6.917,6.786

Sat Jan 30 11:02:14 2021,6.918,6.786

Sat Jan 30 11:02:57 2021,6.916,6.786

Sat Jan 30 11:03:40 2021,6.916,6.785

Sat Jan 30 11:04:23 2021,6.916,6.786

Sat Jan 30 11:05:06 2021,6.916,6.787

Sat Jan 30 11:05:49 2021,6.918,6.789

Sat Jan 30 11:06:32 2021,6.919,6.789

Sat Jan 30 11:07:15 2021,6.916,6.785

Sat Jan 30 11:07:58 2021,6.914,6.786

Sat Jan 30 11:08:40 2021,6.916,6.784

Sat Jan 30 11:09:23 2021,6.916,6.785

Sat Jan 30 11:10:06 2021,6.917,6.788

Sat Jan 30 11:10:49 2021,6.916,6.788

Sat Jan 30 11:11:32 2021,6.919,6.786

Sat Jan 30 11:12:15 2021,6.918,6.788

Sat Jan 30 11:12:58 2021,6.918,6.787

Sat Jan 30 11:13:41 2021,6.916,6.789

Sat Jan 30 11:14:24 2021,6.918,6.787

Sat Jan 30 11:15:07 2021,6.918,6.787

Sat Jan 30 11:15:50 2021,6.916,6.793

Sat Jan 30 11:16:33 2021,6.919,6.789

Sat Jan 30 11:17:16 2021,6.919,6.788

Sat Jan 30 11:17:59 2021,6.920,6.786

Sat Jan 30 11:18:42 2021,6.919,6.785

Sat Jan 30 11:19:25 2021,6.921,6.784

Sat Jan 30 11:20:08 2021,6.917,6.790

Sat Jan 30 11:20:51 2021,6.919,6.786

Sat Jan 30 11:21:34 2021,6.919,6.788

Sat Jan 30 11:22:17 2021,6.921,6.787

Sat Jan 30 11:23:00 2021,6.920,6.786

Sat Jan 30 11:23:42 2021,6.919,6.787

Sat Jan 30 11:24:25 2021,6.916,6.790

Sat Jan 30 11:25:08 2021,6.918,6.792

Sat Jan 30 11:25:51 2021,6.919,6.792

Sat Jan 30 11:26:34 2021,6.918,6.793

Sat Jan 30 11:27:17 2021,6.918,6.787

Sat Jan 30 11:28:00 2021,6.918,6.791

Sat Jan 30 11:28:43 2021,6.918,6.791

Sat Jan 30 11:29:26 2021,6.917,6.791

Sat Jan 30 11:30:09 2021,6.916,6.793

Sat Jan 30 11:30:52 2021,6.920,6.791

Sat Jan 30 11:31:35 2021,6.916,6.792

Sat Jan 30 11:32:18 2021,6.915,6.792

Sat Jan 30 11:33:01 2021,6.917,6.793

Sat Jan 30 11:33:44 2021,6.919,6.789

Sat Jan 30 11:34:27 2021,6.919,6.793

Sat Jan 30 11:35:10 2021,6.919,6.792

Sat Jan 30 11:35:53 2021,6.918,6.792

Sat Jan 30 11:36:36 2021,6.922,6.786

Sat Jan 30 11:37:19 2021,6.919,6.795

Sat Jan 30 11:38:02 2021,6.920,6.790

Sat Jan 30 11:38:45 2021,6.919,6.796

Sat Jan 30 11:39:28 2021,6.921,6.789

Sat Jan 30 11:40:11 2021,6.918,6.794

Sat Jan 30 11:40:53 2021,6.920,6.795

Sat Jan 30 11:41:36 2021,6.921,6.795

Sat Jan 30 11:42:19 2021,6.919,6.789

Sat Jan 30 11:43:02 2021,6.919,6.797

Sat Jan 30 11:43:45 2021,6.919,6.795

Sat Jan 30 11:44:28 2021,6.921,6.797

Sat Jan 30 11:45:11 2021,6.919,6.796

Sat Jan 30 11:45:54 2021,6.921,6.795

Sat Jan 30 11:46:37 2021,6.919,6.800

Sat Jan 30 11:47:20 2021,6.920,6.795

Sat Jan 30 11:48:03 2021,6.921,6.795

Sat Jan 30 11:48:46 2021,6.919,6.794

Sat Jan 30 11:49:29 2021,6.922,6.793

Sat Jan 30 11:50:12 2021,6.921,6.799

Sat Jan 30 11:50:55 2021,6.920,6.798

Sat Jan 30 11:51:38 2021,6.919,6.800

Sat Jan 30 11:52:21 2021,6.922,6.795

Sat Jan 30 11:53:04 2021,6.922,6.796

Sat Jan 30 11:53:47 2021,6.922,6.797

Sat Jan 30 11:54:30 2021,6.922,6.796

Sat Jan 30 11:55:13 2021,6.920,6.796

Sat Jan 30 11:55:55 2021,6.923,6.795

Sat Jan 30 11:56:38 2021,6.921,6.795

Sat Jan 30 11:57:21 2021,6.922,6.796

Sat Jan 30 11:58:04 2021,6.921,6.797

Sat Jan 30 11:58:47 2021,6.922,6.799

Sat Jan 30 11:59:30 2021,6.919,6.801

Sat Jan 30 12:00:13 2021,6.921,6.800

Sat Jan 30 12:00:56 2021,6.921,6.799

Sat Jan 30 12:01:39 2021,6.922,6.798

Sat Jan 30 12:02:22 2021,6.922,6.807

Sat Jan 30 12:03:05 2021,6.924,6.797

Sat Jan 30 12:03:48 2021,6.923,6.795

Sat Jan 30 12:04:31 2021,6.923,6.790

Sat Jan 30 12:05:14 2021,6.922,6.797

Sat Jan 30 12:05:57 2021,6.921,6.797

Sat Jan 30 12:06:40 2021,6.921,6.806

Sat Jan 30 12:07:23 2021,6.922,6.799

Sat Jan 30 12:08:06 2021,6.919,6.797

Sat Jan 30 12:08:49 2021,6.920,6.798

Sat Jan 30 12:09:32 2021,6.922,6.797

Sat Jan 30 12:10:15 2021,6.921,6.801

Sat Jan 30 12:10:58 2021,6.921,6.801

Sat Jan 30 12:11:41 2021,6.923,6.802

Sat Jan 30 12:12:24 2021,6.921,6.802

Sat Jan 30 12:13:07 2021,6.919,6.801

Sat Jan 30 12:13:49 2021,6.919,6.799

Sat Jan 30 12:14:32 2021,6.922,6.800

Sat Jan 30 12:15:15 2021,6.922,6.803

Sat Jan 30 12:15:58 2021,6.921,6.803

Sat Jan 30 12:16:41 2021,6.919,6.797

Sat Jan 30 12:17:24 2021,6.921,6.801

Sat Jan 30 12:18:07 2021,6.920,6.796

