date, s2, s1
Thu Jan 28 23:14:37 2021,6.388,6.170

Thu Jan 28 23:15:20 2021,6.388,6.169

Thu Jan 28 23:16:04 2021,6.383,6.169

Thu Jan 28 23:16:47 2021,6.385,6.169

Thu Jan 28 23:17:30 2021,6.384,6.171

Thu Jan 28 23:18:13 2021,6.384,6.171

Thu Jan 28 23:18:56 2021,6.384,6.173

Thu Jan 28 23:19:39 2021,6.383,6.172

Thu Jan 28 23:20:22 2021,6.381,6.173

Thu Jan 28 23:21:05 2021,6.380,6.172

Thu Jan 28 23:21:48 2021,6.380,6.173

Thu Jan 28 23:22:31 2021,6.380,6.174

Thu Jan 28 23:23:14 2021,6.378,6.173

Thu Jan 28 23:23:57 2021,6.378,6.175

Thu Jan 28 23:24:40 2021,6.376,6.174

Thu Jan 28 23:25:23 2021,6.376,6.175

Thu Jan 28 23:26:06 2021,6.374,6.175

Thu Jan 28 23:26:49 2021,6.375,6.176

Thu Jan 28 23:27:32 2021,6.376,6.175

Thu Jan 28 23:28:15 2021,6.375,6.177

Thu Jan 28 23:28:58 2021,6.374,6.177

Thu Jan 28 23:29:41 2021,6.375,6.178

Thu Jan 28 23:30:24 2021,6.374,6.179

Thu Jan 28 23:31:07 2021,6.373,6.176

Thu Jan 28 23:31:50 2021,6.373,6.179

Thu Jan 28 23:32:33 2021,6.372,6.179

Thu Jan 28 23:33:16 2021,6.372,6.177

Thu Jan 28 23:33:59 2021,6.372,6.179

Thu Jan 28 23:34:42 2021,6.370,6.179

Thu Jan 28 23:35:25 2021,6.371,6.179

Thu Jan 28 23:36:08 2021,6.370,6.176

Thu Jan 28 23:36:51 2021,6.372,6.179

Thu Jan 28 23:37:34 2021,6.367,6.179

Thu Jan 28 23:38:17 2021,6.368,6.177

Thu Jan 28 23:39:00 2021,6.368,6.180

Thu Jan 28 23:39:43 2021,6.367,6.175

Thu Jan 28 23:40:26 2021,6.367,6.179

Thu Jan 28 23:41:09 2021,6.366,6.180

Thu Jan 28 23:41:52 2021,6.366,6.177

Thu Jan 28 23:42:35 2021,6.368,6.177

Thu Jan 28 23:43:18 2021,6.367,6.178

Thu Jan 28 23:44:01 2021,6.366,6.176

Thu Jan 28 23:44:44 2021,6.367,6.175

Thu Jan 28 23:45:27 2021,6.366,6.177

Thu Jan 28 23:46:11 2021,6.364,6.177

Thu Jan 28 23:46:54 2021,6.365,6.179

Thu Jan 28 23:47:37 2021,6.364,6.180

Thu Jan 28 23:48:20 2021,6.363,6.180

Thu Jan 28 23:49:03 2021,6.362,6.181

Thu Jan 28 23:49:46 2021,6.362,6.181

Thu Jan 28 23:50:29 2021,6.361,6.180

Thu Jan 28 23:51:12 2021,6.361,6.184

Thu Jan 28 23:51:55 2021,6.360,6.182

Thu Jan 28 23:52:38 2021,6.360,6.181

Thu Jan 28 23:53:21 2021,6.360,6.181

Thu Jan 28 23:54:04 2021,6.359,6.181

Thu Jan 28 23:54:47 2021,6.358,6.181

Thu Jan 28 23:55:30 2021,6.360,6.180

Thu Jan 28 23:56:13 2021,6.358,6.179

Thu Jan 28 23:56:56 2021,6.359,6.177

Thu Jan 28 23:57:39 2021,6.359,6.180

Thu Jan 28 23:58:22 2021,6.361,6.177

Thu Jan 28 23:59:05 2021,6.362,6.179

Thu Jan 28 23:59:48 2021,6.363,6.180

Fri Jan 29 00:00:31 2021,6.363,6.181

Fri Jan 29 00:01:14 2021,6.363,6.177

Fri Jan 29 00:01:57 2021,6.362,6.180

Fri Jan 29 00:02:40 2021,6.362,6.180

Fri Jan 29 00:03:23 2021,6.364,6.177

Fri Jan 29 00:04:06 2021,6.364,6.177

Fri Jan 29 00:04:49 2021,6.365,6.175

Fri Jan 29 00:05:32 2021,6.364,6.176

Fri Jan 29 00:06:15 2021,6.365,6.176

Fri Jan 29 00:06:58 2021,6.366,6.175

Fri Jan 29 00:07:41 2021,6.363,6.175

Fri Jan 29 00:08:24 2021,6.364,6.176

Fri Jan 29 00:09:07 2021,6.366,6.176

Fri Jan 29 00:09:50 2021,6.363,6.176

Fri Jan 29 00:10:33 2021,6.365,6.177

Fri Jan 29 00:11:16 2021,6.364,6.179

Fri Jan 29 00:11:59 2021,6.361,6.179

Fri Jan 29 00:12:42 2021,6.362,6.180

Fri Jan 29 00:13:25 2021,6.363,6.177

Fri Jan 29 00:14:08 2021,6.363,6.177

Fri Jan 29 00:14:51 2021,6.365,6.177

Fri Jan 29 00:15:34 2021,6.364,6.179

Fri Jan 29 00:16:17 2021,6.367,6.180

Fri Jan 29 00:17:00 2021,6.369,6.181

Fri Jan 29 00:17:43 2021,6.373,6.180

Fri Jan 29 00:18:26 2021,6.372,6.181

Fri Jan 29 00:19:09 2021,6.376,6.181

Fri Jan 29 00:19:52 2021,6.381,6.183

Fri Jan 29 00:20:35 2021,6.383,6.183

Fri Jan 29 00:21:18 2021,6.385,6.183

Fri Jan 29 00:22:01 2021,6.388,6.182

Fri Jan 29 00:22:44 2021,6.391,6.184

Fri Jan 29 00:23:27 2021,6.391,6.182

Fri Jan 29 00:24:10 2021,6.393,6.185

Fri Jan 29 00:24:53 2021,6.395,6.181

Fri Jan 29 00:25:36 2021,6.397,6.182

Fri Jan 29 00:26:19 2021,6.398,6.181

Fri Jan 29 00:27:03 2021,6.397,6.181

Fri Jan 29 00:27:46 2021,6.399,6.179

Fri Jan 29 00:28:29 2021,6.399,6.180

Fri Jan 29 00:29:12 2021,6.401,6.179

Fri Jan 29 00:29:55 2021,6.401,6.180

Fri Jan 29 00:30:38 2021,6.402,6.179

Fri Jan 29 00:31:21 2021,6.402,6.179

Fri Jan 29 00:32:04 2021,6.403,6.180

Fri Jan 29 00:32:47 2021,6.404,6.178

Fri Jan 29 00:33:30 2021,6.405,6.180

Fri Jan 29 00:34:13 2021,6.405,6.180

Fri Jan 29 00:34:56 2021,6.404,6.180

Fri Jan 29 00:35:39 2021,6.403,6.177

Fri Jan 29 00:36:22 2021,6.404,6.183

Fri Jan 29 00:37:05 2021,6.405,6.179

Fri Jan 29 00:37:48 2021,6.406,6.181

Fri Jan 29 00:38:31 2021,6.406,6.179

Fri Jan 29 00:39:14 2021,6.409,6.179

Fri Jan 29 00:39:57 2021,6.409,6.181

Fri Jan 29 00:40:40 2021,6.407,6.181

Fri Jan 29 00:41:23 2021,6.408,6.180

Fri Jan 29 00:42:06 2021,6.409,6.182

Fri Jan 29 00:42:49 2021,6.408,6.181

Fri Jan 29 00:43:32 2021,6.410,6.182

Fri Jan 29 00:44:15 2021,6.409,6.183

Fri Jan 29 00:44:58 2021,6.409,6.183

Fri Jan 29 00:45:41 2021,6.409,6.182

Fri Jan 29 00:46:24 2021,6.409,6.184

Fri Jan 29 00:47:07 2021,6.408,6.183

Fri Jan 29 00:47:50 2021,6.408,6.182

Fri Jan 29 00:48:33 2021,6.408,6.180

Fri Jan 29 00:49:16 2021,6.409,6.185

Fri Jan 29 00:49:59 2021,6.408,6.185

Fri Jan 29 00:50:42 2021,6.408,6.182

Fri Jan 29 00:51:25 2021,6.409,6.186

Fri Jan 29 00:52:08 2021,6.408,6.185

Fri Jan 29 00:52:51 2021,6.408,6.186

Fri Jan 29 00:53:34 2021,6.410,6.182

Fri Jan 29 00:54:17 2021,6.409,6.184

Fri Jan 29 00:55:00 2021,6.409,6.188

Fri Jan 29 00:55:43 2021,6.410,6.183

Fri Jan 29 00:56:26 2021,6.409,6.186

Fri Jan 29 00:57:09 2021,6.409,6.183

Fri Jan 29 00:57:52 2021,6.409,6.187

Fri Jan 29 00:58:35 2021,6.411,6.187

Fri Jan 29 00:59:18 2021,6.411,6.185

Fri Jan 29 01:00:01 2021,6.410,6.188

Fri Jan 29 01:00:44 2021,6.411,6.186

Fri Jan 29 01:01:27 2021,6.412,6.185

Fri Jan 29 01:02:10 2021,6.411,6.186

Fri Jan 29 01:02:53 2021,6.411,6.186

Fri Jan 29 01:03:36 2021,6.411,6.185

Fri Jan 29 01:04:19 2021,6.411,6.187

Fri Jan 29 01:05:02 2021,6.411,6.186

Fri Jan 29 01:05:45 2021,6.410,6.187

Fri Jan 29 01:06:28 2021,6.410,6.187

Fri Jan 29 01:07:11 2021,6.411,6.188

Fri Jan 29 01:07:54 2021,6.411,6.185

Fri Jan 29 01:08:37 2021,6.411,6.189

Fri Jan 29 01:09:20 2021,6.414,6.192

Fri Jan 29 01:10:03 2021,6.411,6.190

Fri Jan 29 01:10:46 2021,6.413,6.189

Fri Jan 29 01:11:29 2021,6.411,6.187

Fri Jan 29 01:12:12 2021,6.413,6.190

Fri Jan 29 01:12:55 2021,6.413,6.191

Fri Jan 29 01:13:38 2021,6.410,6.189

Fri Jan 29 01:14:21 2021,6.411,6.189

Fri Jan 29 01:15:04 2021,6.411,6.193

Fri Jan 29 01:15:47 2021,6.412,6.193

Fri Jan 29 01:16:30 2021,6.411,6.192

Fri Jan 29 01:17:13 2021,6.413,6.191

Fri Jan 29 01:17:56 2021,6.414,6.188

Fri Jan 29 01:18:39 2021,6.411,6.188

Fri Jan 29 01:19:22 2021,6.412,6.193

Fri Jan 29 01:20:05 2021,6.413,6.192

Fri Jan 29 01:20:48 2021,6.411,6.191

Fri Jan 29 01:21:31 2021,6.411,6.190

Fri Jan 29 01:22:14 2021,6.413,6.191

Fri Jan 29 01:22:57 2021,6.411,6.193

Fri Jan 29 01:23:40 2021,6.412,6.193

Fri Jan 29 01:24:23 2021,6.411,6.194

Fri Jan 29 01:25:06 2021,6.413,6.192

Fri Jan 29 01:25:49 2021,6.413,6.193

Fri Jan 29 01:26:32 2021,6.413,6.193

Fri Jan 29 01:27:15 2021,6.414,6.193

Fri Jan 29 01:27:58 2021,6.413,6.193

Fri Jan 29 01:28:41 2021,6.414,6.192

Fri Jan 29 01:29:24 2021,6.414,6.193

Fri Jan 29 01:30:07 2021,6.412,6.194

Fri Jan 29 01:30:50 2021,6.414,6.193

Fri Jan 29 01:31:33 2021,6.416,6.194

Fri Jan 29 01:32:16 2021,6.412,6.192

Fri Jan 29 01:32:59 2021,6.413,6.195

Fri Jan 29 01:33:42 2021,6.413,6.193

Fri Jan 29 01:34:25 2021,6.413,6.195

Fri Jan 29 01:35:08 2021,6.414,6.194

Fri Jan 29 01:35:51 2021,6.414,6.195

Fri Jan 29 01:36:34 2021,6.412,6.196

Fri Jan 29 01:37:17 2021,6.415,6.196

Fri Jan 29 01:38:00 2021,6.415,6.196

Fri Jan 29 01:38:43 2021,6.416,6.196

Fri Jan 29 01:39:26 2021,6.414,6.196

Fri Jan 29 01:40:09 2021,6.415,6.196

Fri Jan 29 01:40:52 2021,6.415,6.195

Fri Jan 29 01:41:35 2021,6.415,6.194

Fri Jan 29 01:42:18 2021,6.412,6.195

Fri Jan 29 01:43:01 2021,6.414,6.194

Fri Jan 29 01:43:44 2021,6.413,6.196

Fri Jan 29 01:44:27 2021,6.413,6.194

Fri Jan 29 01:45:10 2021,6.414,6.195

Fri Jan 29 01:45:53 2021,6.415,6.192

Fri Jan 29 01:46:36 2021,6.412,6.195

Fri Jan 29 01:47:19 2021,6.413,6.196

Fri Jan 29 01:48:02 2021,6.414,6.198

Fri Jan 29 01:48:45 2021,6.413,6.196

Fri Jan 29 01:49:28 2021,6.411,6.194

Fri Jan 29 01:50:11 2021,6.416,6.194

Fri Jan 29 01:50:54 2021,6.412,6.195

Fri Jan 29 01:51:37 2021,6.413,6.197

Fri Jan 29 01:52:20 2021,6.415,6.198

Fri Jan 29 01:53:03 2021,6.414,6.198

Fri Jan 29 01:53:46 2021,6.415,6.198

Fri Jan 29 01:54:29 2021,6.416,6.198

Fri Jan 29 01:55:12 2021,6.413,6.196

Fri Jan 29 01:55:55 2021,6.414,6.198

Fri Jan 29 01:56:38 2021,6.414,6.200

Fri Jan 29 01:57:21 2021,6.413,6.200

Fri Jan 29 01:58:04 2021,6.415,6.198

Fri Jan 29 01:58:47 2021,6.416,6.199

Fri Jan 29 01:59:30 2021,6.416,6.200

Fri Jan 29 02:00:13 2021,6.416,6.198

Fri Jan 29 02:00:56 2021,6.415,6.198

Fri Jan 29 02:01:39 2021,6.415,6.198

Fri Jan 29 02:02:22 2021,6.415,6.198

Fri Jan 29 02:03:05 2021,6.413,6.198

Fri Jan 29 02:03:48 2021,6.416,6.198

Fri Jan 29 02:04:31 2021,6.417,6.201

Fri Jan 29 02:05:14 2021,6.414,6.200

Fri Jan 29 02:05:57 2021,6.415,6.201

Fri Jan 29 02:06:40 2021,6.414,6.200

Fri Jan 29 02:07:23 2021,6.416,6.200

Fri Jan 29 02:08:06 2021,6.414,6.200

Fri Jan 29 02:08:49 2021,6.415,6.199

Fri Jan 29 02:09:32 2021,6.415,6.200

Fri Jan 29 02:10:15 2021,6.416,6.198

Fri Jan 29 02:10:58 2021,6.414,6.202

Fri Jan 29 02:11:41 2021,6.415,6.200

Fri Jan 29 02:12:24 2021,6.415,6.199

Fri Jan 29 02:13:07 2021,6.414,6.200

Fri Jan 29 02:13:50 2021,6.414,6.200

Fri Jan 29 02:14:33 2021,6.416,6.201

Fri Jan 29 02:15:16 2021,6.414,6.201

Fri Jan 29 02:15:59 2021,6.415,6.202

Fri Jan 29 02:16:42 2021,6.412,6.202

Fri Jan 29 02:17:25 2021,6.413,6.203

Fri Jan 29 02:18:08 2021,6.416,6.200

Fri Jan 29 02:18:51 2021,6.415,6.203

Fri Jan 29 02:19:34 2021,6.416,6.201

Fri Jan 29 02:20:17 2021,6.416,6.203

Fri Jan 29 02:21:00 2021,6.416,6.202

Fri Jan 29 02:21:43 2021,6.416,6.201

Fri Jan 29 02:22:27 2021,6.417,6.203

Fri Jan 29 02:23:10 2021,6.416,6.206

Fri Jan 29 02:23:53 2021,6.417,6.206

Fri Jan 29 02:24:36 2021,6.416,6.203

Fri Jan 29 02:25:19 2021,6.415,6.202

Fri Jan 29 02:26:02 2021,6.414,6.205

Fri Jan 29 02:26:45 2021,6.415,6.204

Fri Jan 29 02:27:28 2021,6.414,6.205

Fri Jan 29 02:28:11 2021,6.414,6.205

Fri Jan 29 02:28:54 2021,6.414,6.204

Fri Jan 29 02:29:37 2021,6.415,6.204

Fri Jan 29 02:30:20 2021,6.414,6.202

Fri Jan 29 02:31:03 2021,6.415,6.204

Fri Jan 29 02:31:46 2021,6.415,6.206

Fri Jan 29 02:32:29 2021,6.415,6.206

Fri Jan 29 02:33:12 2021,6.414,6.205

Fri Jan 29 02:33:55 2021,6.415,6.206

Fri Jan 29 02:34:38 2021,6.413,6.205

Fri Jan 29 02:35:21 2021,6.415,6.205

Fri Jan 29 02:36:04 2021,6.416,6.206

Fri Jan 29 02:36:47 2021,6.413,6.208

Fri Jan 29 02:37:30 2021,6.411,6.206

Fri Jan 29 02:38:13 2021,6.411,6.206

Fri Jan 29 02:38:56 2021,6.413,6.208

Fri Jan 29 02:39:39 2021,6.413,6.208

Fri Jan 29 02:40:22 2021,6.411,6.207

Fri Jan 29 02:41:05 2021,6.411,6.209

Fri Jan 29 02:41:48 2021,6.412,6.213

Fri Jan 29 02:42:31 2021,6.410,6.213

Fri Jan 29 02:43:14 2021,6.409,6.214

Fri Jan 29 02:43:57 2021,6.409,6.212

Fri Jan 29 02:44:40 2021,6.407,6.211

Fri Jan 29 02:45:23 2021,6.409,6.212

Fri Jan 29 02:46:06 2021,6.409,6.214

Fri Jan 29 02:46:49 2021,6.409,6.216

Fri Jan 29 02:47:32 2021,6.411,6.216

Fri Jan 29 02:48:15 2021,6.411,6.215

Fri Jan 29 02:48:58 2021,6.412,6.218

Fri Jan 29 02:49:41 2021,6.411,6.216

Fri Jan 29 02:50:24 2021,6.412,6.215

Fri Jan 29 02:51:07 2021,6.415,6.213

Fri Jan 29 02:51:50 2021,6.414,6.213

Fri Jan 29 02:52:33 2021,6.414,6.213

Fri Jan 29 02:53:16 2021,6.416,6.213

Fri Jan 29 02:53:59 2021,6.415,6.212

Fri Jan 29 02:54:42 2021,6.417,6.213

Fri Jan 29 02:55:25 2021,6.419,6.213

Fri Jan 29 02:56:08 2021,6.421,6.213

Fri Jan 29 02:56:51 2021,6.422,6.214

Fri Jan 29 02:57:34 2021,6.423,6.212

Fri Jan 29 02:58:17 2021,6.422,6.214

Fri Jan 29 02:59:00 2021,6.424,6.214

Fri Jan 29 02:59:43 2021,6.425,6.214

Fri Jan 29 03:00:26 2021,6.428,6.214

Fri Jan 29 03:01:09 2021,6.428,6.216

Fri Jan 29 03:01:52 2021,6.431,6.213

Fri Jan 29 03:02:35 2021,6.432,6.217

Fri Jan 29 03:03:18 2021,6.432,6.214

Fri Jan 29 03:04:01 2021,6.432,6.217

Fri Jan 29 03:04:44 2021,6.433,6.216

Fri Jan 29 03:05:27 2021,6.433,6.215

Fri Jan 29 03:06:10 2021,6.434,6.218

Fri Jan 29 03:06:53 2021,6.434,6.217

Fri Jan 29 03:07:36 2021,6.433,6.218

Fri Jan 29 03:08:19 2021,6.435,6.217

Fri Jan 29 03:09:02 2021,6.436,6.220

Fri Jan 29 03:09:45 2021,6.436,6.221

Fri Jan 29 03:10:28 2021,6.436,6.220

Fri Jan 29 03:11:11 2021,6.436,6.218

Fri Jan 29 03:11:54 2021,6.438,6.220

Fri Jan 29 03:12:37 2021,6.437,6.220

Fri Jan 29 03:13:20 2021,6.438,6.220

Fri Jan 29 03:14:03 2021,6.438,6.219

Fri Jan 29 03:14:46 2021,6.439,6.218

Fri Jan 29 03:15:29 2021,6.439,6.217

Fri Jan 29 03:16:12 2021,6.441,6.216

Fri Jan 29 03:16:55 2021,6.440,6.211

Fri Jan 29 03:17:39 2021,6.440,6.215

Fri Jan 29 03:18:22 2021,6.439,6.214

Fri Jan 29 03:19:05 2021,6.437,6.213

Fri Jan 29 03:19:48 2021,6.437,6.211

Fri Jan 29 03:20:31 2021,6.440,6.208

Fri Jan 29 03:21:14 2021,6.439,6.210

Fri Jan 29 03:21:57 2021,6.440,6.209

Fri Jan 29 03:22:40 2021,6.440,6.208

Fri Jan 29 03:23:23 2021,6.439,6.208

Fri Jan 29 03:24:06 2021,6.440,6.208

Fri Jan 29 03:24:49 2021,6.438,6.205

Fri Jan 29 03:25:32 2021,6.439,6.205

Fri Jan 29 03:26:15 2021,6.439,6.204

Fri Jan 29 03:26:58 2021,6.437,6.206

Fri Jan 29 03:27:41 2021,6.441,6.208

Fri Jan 29 03:28:24 2021,6.441,6.207

Fri Jan 29 03:29:07 2021,6.441,6.206

Fri Jan 29 03:29:50 2021,6.441,6.206

Fri Jan 29 03:30:33 2021,6.440,6.207

Fri Jan 29 03:31:16 2021,6.439,6.206

Fri Jan 29 03:31:59 2021,6.440,6.207

Fri Jan 29 03:32:42 2021,6.441,6.208

Fri Jan 29 03:33:36 2021,6.440,6.208

Fri Jan 29 03:34:19 2021,6.440,6.208

Fri Jan 29 03:35:02 2021,6.440,6.208

Fri Jan 29 03:35:45 2021,6.441,6.208

Fri Jan 29 03:36:28 2021,6.442,6.208

Fri Jan 29 03:37:11 2021,6.441,6.208

Fri Jan 29 03:37:54 2021,6.443,6.210

Fri Jan 29 03:38:37 2021,6.442,6.210

Fri Jan 29 03:39:20 2021,6.444,6.210

Fri Jan 29 03:40:03 2021,6.444,6.210

Fri Jan 29 03:40:46 2021,6.442,6.209

Fri Jan 29 03:41:29 2021,6.442,6.209

Fri Jan 29 03:42:12 2021,6.442,6.209

Fri Jan 29 03:42:55 2021,6.443,6.211

Fri Jan 29 03:43:38 2021,6.442,6.211

Fri Jan 29 03:44:21 2021,6.443,6.210

Fri Jan 29 03:45:04 2021,6.445,6.211

Fri Jan 29 03:45:47 2021,6.443,6.213

Fri Jan 29 03:46:30 2021,6.444,6.211

Fri Jan 29 03:47:13 2021,6.444,6.211

Fri Jan 29 03:47:56 2021,6.445,6.211

Fri Jan 29 03:48:39 2021,6.443,6.212

Fri Jan 29 03:49:22 2021,6.444,6.212

Fri Jan 29 03:50:05 2021,6.444,6.211

Fri Jan 29 03:50:48 2021,6.442,6.211

Fri Jan 29 03:51:31 2021,6.444,6.211

Fri Jan 29 03:52:14 2021,6.442,6.211

Fri Jan 29 03:52:57 2021,6.442,6.211

Fri Jan 29 03:53:40 2021,6.441,6.211

Fri Jan 29 03:54:23 2021,6.442,6.209

Fri Jan 29 03:55:06 2021,6.446,6.210

Fri Jan 29 03:55:49 2021,6.446,6.210

Fri Jan 29 03:56:32 2021,6.445,6.208

Fri Jan 29 03:57:15 2021,6.446,6.209

Fri Jan 29 03:57:58 2021,6.446,6.208

Fri Jan 29 03:58:41 2021,6.447,6.210

Fri Jan 29 03:59:24 2021,6.445,6.210

Fri Jan 29 04:00:07 2021,6.444,6.208

Fri Jan 29 04:00:50 2021,6.445,6.208

Fri Jan 29 04:01:33 2021,6.445,6.208

Fri Jan 29 04:02:16 2021,6.446,6.206

Fri Jan 29 04:02:59 2021,6.445,6.207

Fri Jan 29 04:03:42 2021,6.448,6.204

Fri Jan 29 04:04:25 2021,6.446,6.204

Fri Jan 29 04:05:08 2021,6.446,6.206

Fri Jan 29 04:05:51 2021,6.447,6.207

Fri Jan 29 04:06:34 2021,6.447,6.206

Fri Jan 29 04:07:17 2021,6.446,6.206

Fri Jan 29 04:08:00 2021,6.447,6.205

Fri Jan 29 04:08:43 2021,6.448,6.205

Fri Jan 29 04:09:26 2021,6.448,6.205

Fri Jan 29 04:10:08 2021,6.449,6.203

Fri Jan 29 04:10:51 2021,6.448,6.203

Fri Jan 29 04:11:34 2021,6.446,6.202

Fri Jan 29 04:12:17 2021,6.448,6.200

Fri Jan 29 04:13:00 2021,6.447,6.203

Fri Jan 29 04:13:43 2021,6.447,6.202

Fri Jan 29 04:14:26 2021,6.448,6.202

Fri Jan 29 04:15:09 2021,6.449,6.200

Fri Jan 29 04:15:52 2021,6.449,6.201

Fri Jan 29 04:16:35 2021,6.449,6.198

Fri Jan 29 04:17:18 2021,6.450,6.200

Fri Jan 29 04:18:01 2021,6.450,6.200

Fri Jan 29 04:18:44 2021,6.447,6.200

Fri Jan 29 04:19:27 2021,6.450,6.198

Fri Jan 29 04:20:10 2021,6.451,6.198

Fri Jan 29 04:20:53 2021,6.450,6.198

Fri Jan 29 04:21:36 2021,6.449,6.200

Fri Jan 29 04:22:19 2021,6.449,6.202

Fri Jan 29 04:23:02 2021,6.449,6.205

Fri Jan 29 04:23:45 2021,6.446,6.205

Fri Jan 29 04:24:28 2021,6.448,6.207

Fri Jan 29 04:25:11 2021,6.449,6.208

Fri Jan 29 04:25:54 2021,6.448,6.210

Fri Jan 29 04:26:37 2021,6.446,6.212

Fri Jan 29 04:27:20 2021,6.449,6.214

Fri Jan 29 04:28:03 2021,6.447,6.216

Fri Jan 29 04:28:46 2021,6.445,6.217

Fri Jan 29 04:29:29 2021,6.448,6.220

Fri Jan 29 04:30:12 2021,6.445,6.223

Fri Jan 29 04:30:55 2021,6.445,6.224

Fri Jan 29 04:31:38 2021,6.445,6.223

Fri Jan 29 04:32:21 2021,6.445,6.226

Fri Jan 29 04:33:04 2021,6.446,6.226

Fri Jan 29 04:33:47 2021,6.444,6.223

Fri Jan 29 04:34:30 2021,6.445,6.220

Fri Jan 29 04:35:13 2021,6.446,6.220

Fri Jan 29 04:35:56 2021,6.448,6.220

Fri Jan 29 04:36:39 2021,6.449,6.222

Fri Jan 29 04:37:22 2021,6.446,6.224

Fri Jan 29 04:38:05 2021,6.446,6.222

Fri Jan 29 04:38:48 2021,6.446,6.224

Fri Jan 29 04:39:31 2021,6.448,6.223

Fri Jan 29 04:40:13 2021,6.448,6.223

Fri Jan 29 04:40:56 2021,6.446,6.222

Fri Jan 29 04:41:39 2021,6.445,6.224

Fri Jan 29 04:42:22 2021,6.445,6.224

Fri Jan 29 04:43:05 2021,6.445,6.226

Fri Jan 29 04:43:48 2021,6.443,6.224

Fri Jan 29 04:44:31 2021,6.443,6.223

Fri Jan 29 04:45:14 2021,6.441,6.224

Fri Jan 29 04:45:57 2021,6.440,6.225

Fri Jan 29 04:46:40 2021,6.439,6.222

Fri Jan 29 04:47:23 2021,6.439,6.222

Fri Jan 29 04:48:06 2021,6.440,6.225

Fri Jan 29 04:48:49 2021,6.435,6.227

Fri Jan 29 04:49:32 2021,6.436,6.226

Fri Jan 29 04:50:15 2021,6.437,6.227

Fri Jan 29 04:50:58 2021,6.434,6.227

Fri Jan 29 04:51:41 2021,6.434,6.227

Fri Jan 29 04:52:24 2021,6.434,6.226

Fri Jan 29 04:53:07 2021,6.431,6.227

Fri Jan 29 04:53:50 2021,6.430,6.226

Fri Jan 29 04:54:33 2021,6.429,6.231

Fri Jan 29 04:55:16 2021,6.431,6.226

Fri Jan 29 04:55:59 2021,6.428,6.231

Fri Jan 29 04:56:42 2021,6.427,6.228

Fri Jan 29 04:57:24 2021,6.425,6.229

Fri Jan 29 04:58:07 2021,6.425,6.232

Fri Jan 29 04:58:50 2021,6.425,6.232

Fri Jan 29 04:59:33 2021,6.425,6.231

Fri Jan 29 05:00:16 2021,6.423,6.232

Fri Jan 29 05:00:59 2021,6.421,6.233

Fri Jan 29 05:01:42 2021,6.422,6.230

Fri Jan 29 05:02:25 2021,6.421,6.231

Fri Jan 29 05:03:08 2021,6.421,6.230

Fri Jan 29 05:03:51 2021,6.419,6.229

Fri Jan 29 05:04:34 2021,6.421,6.230

Fri Jan 29 05:05:17 2021,6.420,6.229

Fri Jan 29 05:06:00 2021,6.419,6.233

Fri Jan 29 05:06:43 2021,6.417,6.232

Fri Jan 29 05:07:26 2021,6.417,6.232

Fri Jan 29 05:08:09 2021,6.415,6.233

Fri Jan 29 05:08:52 2021,6.415,6.233

Fri Jan 29 05:09:35 2021,6.414,6.233

Fri Jan 29 05:10:18 2021,6.413,6.234

Fri Jan 29 05:11:01 2021,6.414,6.234

Fri Jan 29 05:11:44 2021,6.411,6.233

Fri Jan 29 05:12:27 2021,6.413,6.234

Fri Jan 29 05:13:09 2021,6.411,6.234

Fri Jan 29 05:13:52 2021,6.411,6.234

Fri Jan 29 05:14:35 2021,6.411,6.235

Fri Jan 29 05:15:18 2021,6.411,6.233

Fri Jan 29 05:16:01 2021,6.408,6.231

Fri Jan 29 05:16:44 2021,6.410,6.236

Fri Jan 29 05:17:27 2021,6.410,6.235

Fri Jan 29 05:18:10 2021,6.409,6.234

Fri Jan 29 05:18:53 2021,6.406,6.234

Fri Jan 29 05:19:36 2021,6.405,6.236

Fri Jan 29 05:20:19 2021,6.406,6.234

Fri Jan 29 05:21:02 2021,6.408,6.237

Fri Jan 29 05:21:45 2021,6.405,6.238

Fri Jan 29 05:22:28 2021,6.404,6.239

Fri Jan 29 05:23:11 2021,6.404,6.237

Fri Jan 29 05:23:54 2021,6.404,6.238

Fri Jan 29 05:24:37 2021,6.404,6.242

Fri Jan 29 05:25:20 2021,6.404,6.238

